CELL__dashboard__easy,CELL__dashboard__mid,CELL__dashboard__hard,CELL__chatbot__easy,CELL__chatbot__mid,CELL__chatbot__hard,SIMPLE_DIFF__easy,SIMPLE_RATIO__easy,SIMPLE_PCT__easy,SIMPLE_DIFF__mid,SIMPLE_RATIO__mid,SIMPLE_PCT__mid,SIMPLE_DIFF__hard,SIMPLE_RATIO__hard,SIMPLE_PCT__hard,COMP_DIFF__dashboard__mid_vs_easy,COMP_RATIO__dashboard__mid_vs_easy,COMP_DIFF__dashboard__hard_vs_easy,COMP_RATIO__dashboard__hard_vs_easy,COMP_DIFF__dashboard__hard_vs_mid,COMP_RATIO__dashboard__hard_vs_mid,COMP_DIFF__chatbot__mid_vs_easy,COMP_RATIO__chatbot__mid_vs_easy,COMP_DIFF__chatbot__hard_vs_easy,COMP_RATIO__chatbot__hard_vs_easy,COMP_DIFF__chatbot__hard_vs_mid,COMP_RATIO__chatbot__hard_vs_mid,DID_DIFF__mid_vs_easy,DID_RATIO__mid_vs_easy,DID_DIFF__hard_vs_mid,DID_RATIO__hard_vs_mid,DID_DIFF__hard_vs_easy,DID_RATIO__hard_vs_easy,OVERALL__chatbot,OVERALL__dashboard,OVERALL__diff,OVERALL__ratio
114.73929189230205,173.53746708010146,327.3697320979479,78.99685944288012,205.70484703106013,402.27683749646036,-35.742432449421926,0.6884900380684682,-31.15099619315318,32.16737995095866,1.1853627374664333,18.536273746643328,74.90710539851244,1.2288150004536782,22.88150004536782,58.798175187799416,1.51245021838717,212.63044020564587,2.853161516851852,153.83226501784645,1.8864498693347904,126.70798758818,2.60396234080417,323.27997805358024,5.092314306334326,196.57199046540023,1.955602132387863,67.90981240038059,1.7216846605245326,42.73972544755378,1.036657355266725,110.64953784793437,1.7847970667826516,228.99284799013355,205.21549702345047,23.777350966683088,1.1158652797257607
115.8792663553674,165.9765364612896,344.686471991061,79.42819726698893,213.2959121346076,383.34599174737605,-36.451069088378475,0.6854392486694398,-31.456075133056018,47.31937567331798,1.2850967774252489,28.509677742524886,38.659519756315035,1.1121585060562447,11.215850605624468,50.097270105922206,1.4323229830631539,228.8072056356936,2.9745310169121164,178.7099355297714,2.076718067143494,133.86771486761864,2.685392838737576,303.9177944803871,4.826321192445067,170.05007961276846,1.7972495952264318,83.77044476169645,1.8748514619200045,-8.659855917002943,0.8654278227080344,75.11058884469351,1.622548618590405,225.35670038299085,208.84742493590602,16.509275447084832,1.079049456569318
113.07042109216809,165.58856835763092,350.4707283755706,78.55755429379792,213.12610907127484,358.59892139009855,-34.51286679837017,0.6947666200850408,-30.523337991495925,47.53754071364392,1.2870822616871378,28.70822616871378,8.128193014527938,1.0231922165146345,2.3192216514634545,52.51814726546283,1.4644729077523577,237.40030728340253,3.09957922673595,184.8821600179397,2.1165152392563678,134.56855477747692,2.7129931804419862,280.04136709630063,4.564792331097427,145.4728123188237,1.682566828403806,82.05040751201409,1.85253900299585,-39.40934769911598,0.7949703348202547,42.641059812898106,1.4727135514791916,216.7608615850571,209.70990594178986,7.050955643267258,1.033622425281257
133.04054641618745,182.27734554600966,337.8115080176655,86.24609915166987,231.697694322198,412.11224978164694,-46.794447264517586,0.6482692793659185,-35.17307206340815,49.42034877618835,1.2711272134677531,27.112721346775317,74.30074176398142,1.2199473374959622,21.994733749596218,49.2367991298222,1.370088671883502,204.77096160147806,2.539162060872015,155.53416247165586,1.853283012245735,145.45159517052815,2.686471580758003,325.8661506299771,4.778329151523924,180.41455545944893,1.7786635770685102,96.21479604070593,1.9608012502320964,24.880392987793073,0.9597366216146317,121.09518902849901,1.8818527675554984,243.3520144185049,217.70979999328753,25.64221442521736,1.1177816268537657
113.22340885661458,173.7977007776239,341.00563690460694,82.47652468432393,203.5029206397646,352.20675133215843,-30.74688417229065,0.7284405717617254,-27.155942823827463,29.705219862140694,1.1709183707795356,17.091837077953564,11.201114427551488,1.0328472999133587,3.2847299913358663,60.57429192100932,1.5349979525675668,227.78222804799236,3.011794472081779,167.20793612698304,1.9620837063945251,121.02639595544066,2.4674041664420883,269.7302266478345,4.270387879220393,148.70383069239384,1.730720867420008,60.45210403443134,1.6074315684362317,-18.504105434589206,0.8820830945078977,41.94799859984214,1.4178882120959146,212.72873221874897,209.34224884628185,3.3864833724671257,1.0161767793702923
115.14295134466522,177.06451491505248,314.0129286805574,81.00605329654438,226.58475559939745,354.792607068535,-34.13689804812084,0.7035259418882138,-29.64740581117862,49.52024068434497,1.2796734326361356,27.967343263613564,40.77967838797758,1.1298662400918607,12.986624009186066,61.921563570387264,1.5377798888012975,198.8699773358922,2.7271571990594645,136.94841376550494,1.7734379405789273,145.57870230285306,2.797133626173876,273.7865537719906,4.3798283292449955,128.20785146913755,1.5658273484903347,83.65713873246581,1.81894278013627,-8.740562296367386,0.8829332635001484,74.91657643609842,1.60600508498575,220.79447198815896,202.07346498009173,18.721007008067232,1.0926445587990072
111.07787394767644,175.66054797850578,336.4200550993474,84.63151727127375,209.83493319872593,386.16598681413564,-26.446356676402687,0.7619115694556746,-23.808843054432536,34.17438522022016,1.1945478686790947,19.45478686790947,49.74593171478824,1.1478685083149929,14.786850831499287,64.58267403082934,1.5814179884398147,225.34218115167096,3.028686480422006,160.75950712084162,1.9151713857827228,125.20341592745218,2.47939467428111,301.53446954286187,4.562909885880197,176.3310536154097,1.840332212217562,60.620741896622846,1.5678300692198497,15.571546494568082,0.9609229888663073,76.19228839119093,1.5065639561492075,226.87747909471182,207.71949234184322,19.157986752868595,1.0922300865310242
118.49399607389306,180.764220218324,348.05519793416005,81.54201782428196,205.63180343731074,356.60297384798287,-36.9519782496111,0.6881531598734523,-31.184684012654774,24.867583218986738,1.1375691671114565,13.75691671114565,8.547775913822818,1.0245586790961811,2.4558679096181146,62.27022414443094,1.5255137492839648,229.56120186026698,2.9373234886695205,167.29097771583605,1.9254651031812866,124.08978561302878,2.5217894887079524,275.0609560237009,4.373241959948065,150.97117041067213,1.7341820082645798,61.81956146859784,1.6530755556228929,-16.31980730516392,0.9006561611526143,45.49975416343392,1.4888526840225396,214.5922650365252,215.77113807545905,-1.1788730389338582,0.9945364655836334
111.79010422444065,172.37126005128874,335.5439814008692,91.36276805501522,230.2087898581784,368.2913942432372,-20.42733616942543,0.8172706223762568,-18.27293776237432,57.83752980688965,1.3355404479243245,33.55404479243245,32.74741284236802,1.0975949939726237,9.759499397262372,60.58115582684809,1.5419187704237174,223.75387717642855,3.001553525052616,163.17272134958046,1.9466353109040841,138.84602180316318,2.5197221445781426,276.928626188222,4.031088397206464,138.08260438505883,1.599814648563704,78.26486597631508,1.6341471372617937,-25.090116964521627,0.8218358310888212,53.17474901179345,1.3430006706729642,229.95431738547694,206.56844855886615,23.38586882661079,1.1132112333212711
112.74026878345876,171.0389747955272,326.38237392857314,88.82868015732454,202.15596116116407,364.50105551401634,-23.91158862613422,0.7879055205016282,-21.20944794983718,31.116986365636876,1.181929214688269,18.192921468826896,38.1186815854432,1.1167914833347747,11.679148333477475,58.298706012068436,1.5171063244850274,213.64210514511439,2.894993753788708,155.34339913304595,1.9082339234011143,113.32728100383953,2.2757960695028396,275.6723753566918,4.103416316311897,162.34509435285227,1.803068548759868,55.028574991771094,1.5000900284792795,7.001695219806322,0.9448886358472203,62.03027021157742,1.4174180206578042,218.49523227750166,203.38720583585302,15.108026441648633,1.074282088588413
